EMPLOYEE_KEY,EMP_CODE,EMP_FIRSTNAME,EMP_LASTNAME,EMP_SALARY,SALARY_CURRENCY,EMP_GENDER_CODE,EMP_COUNTRYOFBIRTH_CODE,EMP_BIRTH_DATE,EMP_SENIORITY_DATE
EMP_17341,17341,fabien,dupont,400000.0,EUR,1,FRA,1980-01-01,2014-01-01
EMP_15901,15901,pp,pp,100000.0,EUR,1,ESP,1970-01-01,2016-04-01
EMP_39401,39401,rafael,rafael,350000.0,EUR,1,FRA,1985-01-01,2017-01-01
EMP_39561,39561,michel,blanc,540000.0,EUR,1,BEL,1970-05-21,
EMP_18581,18581,asdf,asdf,,,1,ESP,1980-10-10,2017-05-15
EMP_31463,31463,test,test,250000.0,EUR,2,   ,1988-01-23,2017-02-01
EMP_33021,33021,marc1,test1,300000.0,EUR,1,FRA,1980-01-01,2016-01-01
EMP_44522,44522,,,,,,,,
EMP_44523,44523,az,az,300000.0,EUR,2,   ,1993-10-10,2017-09-01
EMP_32101,32101,inge,vandorpe,180000.0,EUR,2,BEL,2000-04-13,
EMP_32103,32103,alain,pcacompenspar,200000.0,EUR,1,BEL,1981-02-20,2008-01-01
EMP_45362,45362,nawres,test,,,2,FRA,1980-01-01,2013-01-01
EMP_46421,46421,test,test,3000.0,EUR,1,FRA,1980-01-01,2013-01-01
EMP_22102,22102,martin,martin,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_22501,22501,rad,rad,500000.0,EUR,1,FRA,1980-01-01,2015-01-01
EMP_23061,23061,test slim,acqper-valdis,500000.0,EUR,1,FRA,1980-01-01,2015-01-01
EMP_23123,23123,eya,test,,,1,FRA,1990-01-01,
EMP_39621,39621,michel,blanc,450000.0,EUR,1,BEL,1970-07-21,
EMP_39782,39782,richard,pailly,0.0,   ,1,FRA,1975-06-04,2011-01-01
EMP_48942,48942,rené,trapatoniou,,,1,   ,1976-01-01,2018-01-01
EMP_33221,33221,julien,julien,350000.0,EUR,1,FRA,1985-01-01,2015-04-01
EMP_49121,49121,bn 250571,bn 250571,280000.0,EUR,1,BEL,1980-01-01,
EMP_49141,49141,test,test,280000.0,EUR,1,BEL,1980-01-01,
EMP_18761,18761,fred,fred,300000.0,EUR,1,   ,1966-01-09,2013-01-01
EMP_17181,17181,vincent,vincent,300000.0,EUR,1,   ,1977-10-09,2019-01-05
EMP_14101,14101,asadfas,asdfasdf,,,1,ESP,1980-01-01,2015-02-01
EMP_17183,17183,lucas,lucas,300000.0,EUR,1,   ,1966-08-01,2015-01-01
EMP_16741,16741,bernard,bernard,300000.0,EUR,1,FRA,1985-01-01,2017-01-01
EMP_16741,16741,bernard,bernard,350000.0,EUR,1,FRA,1985-01-01,2017-01-01
EMP_40081,40081,,,,,,,,
EMP_40202,40202,???,aaaaa,200900.0,EUR,1,FRA,1987-12-11,2017-07-26
EMP_19825,19825,gerard,gerard,,,1,FRA,1980-10-01,2015-01-01
EMP_19830,19830,bertrand,bertrand,350000.0,EUR,1,FRA,1980-10-01,2015-01-01
EMP_19921,19921,damien,damien,300000.0,EUR,1,   ,1966-09-09,
EMP_22661,22661,asdf,asdf,,,1,ESP,1980-01-01,2016-03-01
EMP_22922,22922,rad,rad,700000.0,EUR,1,FRA,1968-10-01,2016-01-01
EMP_27701,27701,caclulo,nuevo,250000.0,EUR,1,ESP,1970-01-31,2016-02-01
EMP_17901,17901,isabelle,dupont,,,2,FRA,1980-01-01,2016-01-01
EMP_17941,17941,test c3p,test,130000.0,EUR,2,   ,1988-09-23,2016-06-01
EMP_47081,47081,ma?,new,300000.0,EUR,1,FRA,1980-10-10,2017-01-01
EMP_32721,32721,formativas,horas,250000.0,EUR,2,ESP,1970-01-15,2017-01-01
EMP_25941,25941,kevin,kevin,350000.0,EUR,1,FRA,1985-01-01,2015-06-01
EMP_26461,26461,kevin,kevin,350000.0,EUR,1,FRA,1985-01-01,2015-06-01
EMP_26501,26501,samuel,samuel,350000.0,EUR,1,FRA,1985-01-01,2016-01-01
EMP_19783,19783,ralph,ralph,,,1,FRA,1980-10-01,2015-01-01
EMP_26861,26861,zyor,embauche,500000.0,EUR,1,FRA,1980-01-01,2016-01-01
EMP_18303,18303,dmfa036,pca mediccourstrim,200000.0,EUR,2,BEL,1999-02-04,
EMP_18621,18621,asdf,asdf,,,1,ESP,1980-01-01,2015-06-01
EMP_18622,18622,asdf,asdf,,,1,ESP,1980-01-01,2015-03-01
EMP_43847,43847,francois,pcacompenspar,200000.0,EUR,1,BEL,1981-11-20,2008-01-01
EMP_43850,43850,inge,vandorpe,180000.0,EUR,2,BEL,2001-01-13,
EMP_43854,43854,jeune,test,150000.0,EUR,1,BEL,1998-11-25,
EMP_28821,28821,daniel,daniel,350000.0,EUR,1,FRA,1985-01-01,2013-01-01
EMP_41681,41681,complemento,perfil,250000.0,EUR,2,ESP,1970-01-15,2017-01-15
EMP_41801,41801,,,350025.0,   ,,,,
EMP_42081,42081,por,prueba,250000.0,EUR,2,ESP,1970-01-15,2017-01-01
EMP_42461,42461,test,test,300000.0,EUR,1,BEL,1990-01-01,
EMP_28661,28661,c3p,tst,120000.0,EUR,2,   ,1977-08-23,2016-02-01
EMP_29081,29081,test9,test9,200000.0,EUR,1,BEL,1988-11-03,
EMP_40417,40417,alain,pcacompenspar,200000.0,EUR,1,BEL,1981-08-20,2008-01-01
EMP_43421,43421,ostrogradsky,green,500000.0,EUR,1,LUX,1990-01-01,2017-01-01
EMP_43541,43541,santander,para,100000.0,EUR,1,ESP,1970-01-01,2017-01-01
EMP_43388,43388,still,alive,400000.0,EUR,1,LUX,1990-01-01,2017-01-01
EMP_43461,43461,calculo,nuevo,250000.0,EUR,1,ESP,1971-01-31,2017-01-25
EMP_44041,44041,baptiste,baptiste,,,1,FRA,1985-01-01,2017-01-01
EMP_44161,44161,qq,r003,300000.0,EUR,1,   ,1993-10-10,2017-09-01
EMP_44341,44341,fdi,otra,100000.0,EUR,1,ESP,1970-01-01,2017-10-01
EMP_44342,44342,head,dead,3000000.0,EUR,1,CHE,1990-01-01,2017-01-01
EMP_44121,44121,noel,noel,350000.0,EUR,1,FRA,1985-01-01,2017-01-01
EMP_45161,45161,kiabi,para,100000.0,EUR,1,ESP,1970-01-01,2016-09-18
EMP_45101,45101,asdf,asdf,,,1,ESP,1980-01-01,2016-01-01
EMP_24621,24621,test,test,130000.0,EUR,2,   ,1966-07-23,2015-01-01
EMP_29561,29561,calculo,nuevo,250000.0,EUR,2,ESP,1970-01-15,2016-01-01
EMP_29581,29581,martin,martin,350000.0,EUR,1,FRA,1985-01-01,2013-01-01
EMP_20401,20401,cdd,rania,,,2,FRA,1991-01-01,2016-02-01
EMP_38282,38282,mns,soni,350000.0,EUR,2,FRA,1970-12-10,2015-01-15
EMP_25481,25481,categoria,para,100000.0,EUR,1,ESP,1970-01-01,2016-01-01
EMP_29461,29461,asdf,asdf,,,1,ESP,1980-10-10,2016-06-01
EMP_30161,30161,me ma,para,100000.0,EUR,1,ESP,1970-01-01,2017-02-01
EMP_30281,30281,afi,para,100000.0,EUR,1,ESP,1970-01-01,2017-01-01
EMP_20601,20601,damien,damien,300000.0,EUR,1,   ,1977-01-09,2015-01-01
EMP_27242,27242,didon,didon,200000.0,EUR,1,FRA,1985-04-11,2014-01-01
EMP_28261,28261,asdf,asdf,,,1,ESP,1980-01-01,2016-02-10
EMP_43886,43886,jean,travage,150000.0,EUR,1,BEL,1962-03-06,2008-01-01
EMP_43889,43889,nele,travage,285000.0,EUR,2,BEL,1963-03-06,2008-01-01
EMP_43741,43741,test,test,300000.0,EUR,1,BEL,1980-01-01,
EMP_43941,43941,cdd,cdd,300000.0,EUR,1,   ,1993-10-10,2017-08-01
EMP_31222,31222,testmc,testmc,250000.0,EUR,1,   ,1988-08-26,2017-01-25
EMP_36581,36581,cédric,breuiller,,,1,FRA,1974-10-08,2016-01-01
EMP_36861,36861,robert,complindemnity,250000.0,EUR,1,BEL,1954-09-02,2008-01-01
EMP_37663,37663,guarda legal,con,250000.0,EUR,2,ESP,1970-01-15,2017-08-01
EMP_37941,37941,sergio,para,100000.0,EUR,1,ESP,1970-01-01,2017-01-01
EMP_39241,39241,cécile,honkantonssem,260000.0,EUR,1,FRA,1991-06-19,2016-06-01
EMP_24881,24881,babis,babis,320000.0,EUR,1,FRA,1985-01-01,2016-01-05
EMP_25561,25561,cese,para,100000.0,EUR,1,ESP,1970-01-01,2016-01-01
EMP_40421,40421,valeriane,travage,190000.0,EUR,2,BEL,1952-12-06,2008-01-01
EMP_40425,40425,peter,travage,150000.0,EUR,1,BEL,1952-12-06,2008-01-01
EMP_41181,41181,yyy,yy,200000.0,EUR,2,FRA,1988-12-23,2017-05-29
EMP_45561,45561,nawresss,test,,,2,FRA,1980-01-01,2016-01-01
EMP_27983,27983,pierre,complindemnity,200000.0,EUR,1,BEL,1954-03-02,2008-01-01
EMP_45641,45641,test,fnal,,,2,FRA,1980-01-01,2015-01-01
EMP_40581,40581,rené,dupont,350000.0,EUR,1,   ,1949-05-15,2014-10-01
EMP_40621,40621,alice,bonjour,350000.0,EUR,2,FRA,1980-01-01,2017-01-01
EMP_118242,118242,test,test,,,1,FRA,1988-08-09,2020-01-01
EMP_45681,45681,andré,dupont,,,1,   ,1980-01-01,2014-01-01
EMP_46361,46361,gipa1,badr,,,1,FRA,1962-12-31,2016-01-01
EMP_46121,46121,maj,maj,300000.0,EUR,1,FRA,1980-10-10,2017-01-01
EMP_46541,46541,test,tsetii,300000.0,EUR,2,FRA,1980-01-01,2015-01-01
EMP_43836,43836,nabil,pca part. startend3moistrim,145000.0,EUR,1,BEL,1990-09-02,2007-01-01
EMP_43837,43837,jlien,pca4 pas mem mois,210000.0,EUR,1,BEL,1976-12-15,2008-01-01
EMP_43842,43842,vincent,changcleltmememois,250000.0,EUR,1,BEL,1985-08-01,2007-01-01
EMP_38461,38461,tou,ali,350000.0,EUR,1,FRA,1989-01-01,2017-06-07
EMP_18245,18245,frédéric,abs_rtt1,200000.0,EUR,1,BEL,1970-03-29,
EMP_39441,39441,fdi uno,para,100000.0,EUR,1,ESP,1970-01-01,2017-01-01
EMP_39481,39481,isabelle,dupont,350000.0,EUR,2,   ,1970-01-01,2014-10-02
EMP_39721,39721,pascal,legrand,0.0,   ,1,FRA,1980-12-20,2010-01-01
EMP_36041,36041,tommy,tom,,,1,FRA,1980-12-12,2015-12-21
EMP_38041,38041,jubilado,no,250000.0,EUR,2,ESP,1970-01-15,2017-08-01
EMP_26941,26941,fabien,fabien,350000.0,EUR,1,FRA,1985-01-01,2016-01-01
EMP_18247,18247,test dmfappl9,multicontrat,209900.0,EUR,1,BEL,1970-09-11,
EMP_18250,18250,jean,pcaterminerpremiermois,300000.0,EUR,1,BEL,1956-04-02,2007-01-01
EMP_18256,18256,mouhamed,pcanonmemmois,150000.0,EUR,1,BEL,1981-02-02,2008-01-01
EMP_45741,45741,dpae,syrine,,,2,FRA,1980-01-01,2016-01-01
EMP_45981,45981,mohamed,jouou,,,1,FRA,1976-08-09,2017-01-01
EMP_46641,46641,slim,test gc,500000.0,EUR,1,FRA,1980-01-01,2017-01-01
EMP_41182,41182,,,,,,,,
EMP_27523,27523,etst,test,300000000.0,EUR,2,   ,1966-03-02,2016-01-01
EMP_27541,27541,afi,para,100000.0,EUR,1,ESP,1970-01-01,2016-01-01
EMP_28681,28681,temps reel,rania,,,2,FRA,1987-01-01,2015-01-01
EMP_18081,18081,asdf,asdf,,,1,ESP,1980-01-01,2016-02-01
EMP_46801,46801,aaa,aaa,350000.0,EUR,1,FRA,1978-08-03,2017-01-01
EMP_47161,47161,patric,vierra,200000.0,EUR,1,FRA,1980-06-20,2017-01-01
EMP_26443,26443,fabrice,fabrice,350000.0,EUR,1,FRA,1985-01-01,2013-01-01
EMP_28001,28001,noel,etudiant,100000.0,EUR,1,BEL,1996-06-30,2012-01-01
EMP_41241,41241,,,,,,,,
EMP_38883,38883,tramos,para,100000.0,EUR,1,ESP,1970-01-01,2017-01-01
EMP_42981,42981,0131053,testé,500000.0,EUR,1,BEL,1980-01-01,
EMP_19101,19101,bernard,bernard,,,1,FRA,1985-01-01,2015-01-01
EMP_19864,19864,gerarld,gerarld,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_41761,41761,np,para,100000.0,EUR,1,ESP,1970-01-01,2017-09-01
EMP_42041,42041,calculo,nueo,250000.0,EUR,2,ESP,1970-01-15,2017-01-01
EMP_28622,28622,rad,rad,600000.0,EUR,1,FRA,1980-01-01,2015-01-01
EMP_29121,29121,cet,test,300000.0,EUR,2,   ,1977-08-23,2016-08-01
EMP_18258,18258,denis,pca4encoursmois1,200000.0,EUR,1,BEL,1978-03-12,2008-01-01
EMP_18265,18265,albert,changtpstravailmemmois,230000.0,EUR,1,BEL,1985-01-05,2007-01-01
EMP_128805,128805,nizar,ben brahim,,,1,   ,1994-09-08,
EMP_128808,128808,nizar,ben brahim,,,1,   ,1994-09-08,
EMP_117602,117602,mt,para,100000.0,EUR,1,ESP,1970-01-01,2020-08-01
EMP_944,944,alain,audebert,600000.0,EUR,1,FRA,1961-02-13,2013-09-16
EMP_27881,27881,trump,trump,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_26981,26981,c3p,test,120000.0,EUR,2,   ,1966-07-23,2016-09-01
EMP_27522,27522,etst,test,20000000.0,EUR,2,   ,1988-09-23,2016-01-01
EMP_19822,19822,gerald,gerald,,,1,FRA,1980-10-01,2015-01-01
EMP_19901,19901,emanuel,emanuel,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_26743,26743,uno,prueba,250000.0,EUR,2,ESP,1970-01-15,2016-04-01
EMP_20061,20061,philippe,philippe,300000.0,EUR,1,   ,1977-09-09,2015-01-01
EMP_20082,20082,fred,fred,,,1,FRA,1980-10-01,2015-01-01
EMP_20481,20481,irpf,recalculo,,,1,ESP,1980-01-01,2016-02-01
EMP_20701,20701,gerard,gerard,350000.0,EUR,1,FRA,1985-01-01,2016-01-01
EMP_80231,80231,robert,complindemnity,250000.0,EUR,1,BEL,1956-12-02,2008-01-01
EMP_80236,80236,jean,pcaterminerpremiermois,300000.0,EUR,1,BEL,1959-07-02,2007-01-01
EMP_80237,80237,vincent,pcatermdeuxiemmois,421300.0,EUR,1,BEL,1985-08-28,2007-01-01
EMP_80239,80239,joseph,pcaencourspremmois,400000.0,EUR,1,BEL,1979-01-12,2008-01-01
EMP_80240,80240,patrick,pcaencourdeuxiemmois,200600.0,EUR,1,BEL,1978-05-04,2008-01-01
EMP_32121,32121,gilles,pcaencourmois3,300000.0,EUR,1,BEL,1983-10-27,2008-01-01
EMP_22701,22701,vincent,vincent,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_22741,22741,report cet,test,300000.0,EUR,1,FRA,1980-01-01,2015-01-01
EMP_63481,63481,k22,mr,300000.0,EUR,1,FRA,1980-01-01,2018-01-01
EMP_63701,63701,melek,ben soltana,300000.0,EUR,1,FRA,1996-06-28,2018-10-31
EMP_63744,63744,ttttt,testy,200000.0,EUR,1,FRA,1980-04-15,2018-10-31
EMP_33181,33181,calculo,nuevo,300000.0,EUR,2,ESP,1970-01-15,2017-01-01
EMP_23841,23841,fabien,fabien,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_24221,24221,maxime,dupont,,,1,FRA,1988-05-12,2015-01-01
EMP_23941,23941,santan,para,100000.0,EUR,1,ESP,1970-01-01,2015-06-01
EMP_24021,24021,ttt,ttt,,,1,ITA,1970-01-01,2016-07-01
EMP_33943,33943,bonificacion,prueba,250000.0,EUR,2,ESP,1970-01-15,2017-01-01
EMP_34562,34562,sirine,test cnfpt,,,2,FRA,1988-05-12,2015-01-01
EMP_59141,59141,helga,pferd,200000.0,EUR,2,DEU,1990-02-13,2014-08-01
EMP_59142,59142,hans,nickel,100000.0,EUR,1,   ,1995-09-16,2014-10-01
EMP_70801,70801,dos,voluntaria,250000.0,EUR,2,ESP,1970-01-15,2019-01-01
EMP_64061,64061,hbenn,houssem,450000.0,EUR,1,BEL,1980-01-01,
EMP_80260,80260,alain,pcacompenspar,200000.0,EUR,1,BEL,1983-08-20,2008-01-01
EMP_80341,80341,ferchichi,baha,,,1,FRA,1990-01-01,2021-03-01
EMP_80342,80342,ferchichi,baha,,,1,FRA,1990-01-01,2015-01-01
EMP_40781,40781,olivier,olivier,350000.0,EUR,1,FRA,1985-01-01,2017-01-01
EMP_25081,25081,calculo,nuevo,250000.0,EUR,2,ESP,1970-01-15,2016-08-01
EMP_55121,55121,laur,alain,,,1,FRA,1965-11-15,2016-01-01
EMP_19641,19641,sal,sal,200000.0,EUR,1,FRA,1990-01-01,2015-01-01
EMP_20301,20301,y,remplaçant2,,,1,FRA,1981-01-01,2010-01-01
EMP_31061,31061,linda,dupond,350000.0,EUR,2,FRA,1981-11-22,2016-01-01
EMP_31402,31402,test,test,250000.0,EUR,1,   ,1988-01-12,2017-02-22
EMP_31403,31403,slim,embauche zysn,500000.0,EUR,1,FRA,1980-01-01,2016-01-01
EMP_23542,23542,test,test,300000.0,EUR,2,   ,1966-07-23,2016-01-01
EMP_55268,55268,patrick,pcaencourdeuxiemmois,200600.0,EUR,1,BEL,1977-02-04,2008-01-01
EMP_55268,55268,patrick,pcaencourdeuxiemmois,200000.0,EUR,1,BEL,1977-02-04,2008-01-01
EMP_21261,21261,calculosffff,nuevosasas,250000.0,EUR,2,ESP,1970-01-15,2016-01-01
EMP_21481,21481,antoine,antoine,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_33583,33583,tres,empleado,,,1,ESP,1980-01-01,2016-01-01
EMP_34461,34461,cdd,test,,,2,   ,1988-09-23,2016-01-01
EMP_21741,21741,antoine,antoine,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_21761,21761,thomas,thomas,300000.0,EUR,1,   ,1977-01-09,2016-01-01
EMP_36821,36821,jad,abid,350000.0,EUR,1,   ,1988-03-31,2016-01-01
EMP_24493,24493,albert,changtpstravailmemmois,230000.0,EUR,1,BEL,1985-01-05,2007-01-01
EMP_24764,24764,simon,simon,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_60655,60655,franck,changetlmoistr,200000.0,EUR,1,BEL,1983-08-20,2008-01-01
EMP_18961,18961,mohamed,sassi,2000000.0,EUR,1,   ,1986-12-23,2016-05-25
EMP_25781,25781,guyaume,guyaume,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_61301,61301,prenom,nom,200000.0,EUR,1,BEL,1990-01-01,
EMP_74761,74761,test,test,300000.0,EUR,1,FRA,1989-01-13,2017-10-01
EMP_60637,60637,patrick,pcaencourdeuxiemmois,200000.0,EUR,1,BEL,1977-05-04,2008-01-01
EMP_60641,60641,meher,pca4termmois1,310000.0,EUR,1,BEL,1967-09-08,2007-01-01
EMP_60641,60641,meher,pca4termmois1,300000.0,EUR,1,BEL,1967-09-08,2007-01-01
EMP_21141,21141,ausencias,para,100000.0,EUR,1,ESP,1970-01-01,2016-01-01
EMP_18861,18861,asdf,asdf,,,1,ESP,1980-01-01,2015-03-01
EMP_19405,19405,clement,clement,,,1,FRA,1980-10-01,2015-01-01
EMP_20742,20742,pierre,pierre,350025.0,EUR,1,FRA,1985-01-01,2016-06-01
EMP_20743,20743,zyf3,test,300000.0,EUR,2,   ,1977-08-24,2016-01-01
EMP_59381,59381,bbva,cra,250000.0,EUR,2,ESP,1970-01-15,2018-01-01
EMP_60629,60629,dmfa036,pca mediccourstrim,200000.0,EUR,2,BEL,2001-05-04,
EMP_60639,60639,christine veronique,girondon,150000.0,EUR,2,BEL,1993-12-06,2008-01-01
EMP_60640,60640,denis,pca4encoursmois1,230000.0,EUR,1,BEL,1980-06-12,2008-01-01
EMP_36381,36381,paul,marchand,,,1,FRA,1980-01-01,2015-01-01
EMP_22061,22061,damien,damien,300000.0,EUR,1,   ,1977-01-09,2015-12-30
EMP_27481,27481,c3p,test,130000.0,EUR,2,   ,1966-08-23,2016-01-01
EMP_31882,31882,veronique,aimée,,,2,FRA,1995-12-07,2014-01-01
EMP_50,50,arthur,douglas-mitchell,,,1,GBR,1980-05-09,2014-11-14
EMP_32081,32081,test dmfappl1,duchemin,209900.0,EUR,1,BEL,1970-12-29,
EMP_31781,31781,pp,pp,100000.0,EUR,1,ESP,1970-01-01,2017-01-01
EMP_21821,21821,ralph,ralph,350000.0,EUR,1,FRA,1985-01-01,2016-06-01
EMP_21861,21861,mark,mark,350000.0,EUR,1,FRA,1985-01-01,2016-01-01
EMP_21941,21941,albert,albert,350000.0,EUR,1,FRA,1985-01-01,2016-06-01
EMP_60653,60653,francois,pcacompenspar,200000.0,EUR,1,BEL,1982-08-20,2008-01-01
EMP_78181,78181,charlotte,saive,,,2,BEL,1983-07-08,
EMP_78681,78681,chiheb,ben ali,110000.0,EUR,1,MAR,1987-12-14,2018-01-01
EMP_79105,79105,dupont,pierre,,,,,,
EMP_25401,25401,farouk,bhoury,250000.0,EUR,1,ITA,1969-08-25,2016-01-01
EMP_36451,36451,denis,pca4encoursmois1,230000.0,EUR,1,BEL,1979-03-12,2008-01-01
EMP_36454,36454,jlien,pca4 pas mem mois,210000.0,EUR,1,BEL,1976-06-15,2008-01-01
EMP_36455,36455,carla,pca medic start1jtrim,186000.0,EUR,2,BEL,1975-05-28,2007-01-01
EMP_25261,25261,william,william,350000.0,EUR,1,FRA,1985-01-01,2015-01-01
EMP_37161,37161,paul,fred,,,1,FRA,1980-12-12,2017-05-02
EMP_38583,38583,alta,para,100000.0,EUR,1,ESP,1970-01-01,2017-01-01
EMP_38641,38641,numrod,para,100000.0,EUR,1,ESP,1970-01-01,2017-01-01
EMP_63821,63821,emp1,emp1,,,1,ESP,1980-01-01,2018-02-01
EMP_63841,63841,emp2,emp2,,,1,ESP,1980-01-01,2018-03-01
EMP_74521,74521,michelle,perret,11250000.0,EUR,2,CHE,1985-03-16,2010-10-01
EMP_74701,74701,mark,johnset,300000.0,EUR,1,FRA,1980-10-01,2018-01-01
EMP_74781,74781,fabien,ouss,,,1,FRA,1962-12-31,2018-03-01
EMP_59112,59112,regina,schlange,260000.0,   ,2,   ,1951-07-01,2010-05-01
EMP_59116,59116,josef,wassermann,310000.0,EUR,1,CAN,1974-10-01,2010-06-01
EMP_59118,59118,marc,hoffmann,302400.0,EUR,1,   ,1988-11-11,2011-07-01
EMP_76881,76881,michelle,blanc,450000.0,EUR,1,BEL,1976-05-09,
EMP_77781,77781,asdf,asdf,,,1,ESP,1980-01-01,2017-01-01
EMP_79601,79601,paul,paul,,,1,FRA,1968-10-15,2017-11-01
EMP_79621,79621,jean,jean,,,1,FRA,1968-10-15,2017-11-01
EMP_79721,79721,leo,leo,,,1,FRA,1968-10-15,2017-09-25
EMP_31241,31241,justin,justin,250000.0,EUR,1,FRA,1984-11-22,2016-12-03
EMP_31283,31283,,,,,,,,
EMP_22161,22161,,,,,,,,
EMP_22241,22241,,,,,,,,
EMP_31861,31861,xavier,salomon,350000.0,EUR,1,FRA,1980-01-01,2014-01-01
EMP_118282,118282,judicial,retencion,200000.0,EUR,2,ESP,1970-01-15,2020-10-01
EMP_63081,63081,retraite,test retraite,,,1,FRA,1990-01-01,
EMP_79521,79521,georges,alain,,,1,FRA,1968-10-15,2016-01-01
EMP_80244,80244,denis,pca4encoursmois1,345000.0,EUR,1,BEL,1981-06-12,2008-01-01
EMP_80244,80244,denis,pca4encoursmois1,200000.0,EUR,1,BEL,1981-06-12,2008-01-01
EMP_40121,40121,didier,marine,300000.0,EUR,2,FRA,1980-10-01,2017-01-16
EMP_40143,40143,amelie,amelie,300000.0,EUR,2,FRA,1980-10-10,2017-01-01
EMP_40429,40429,dia 31,it,,,1,ESP,1980-01-01,2017-02-10
EMP_40681,40681,far,far,300000.0,EUR,1,FRA,1990-01-01,2017-01-01
EMP_38884,38884,report,sovab,300000.0,EUR,1,FRA,1980-01-01,2015-06-01
EMP_39121,39121,test,test,250000.0,EUR,1,ITA,1980-10-01,2016-07-01
EMP_39781,39781,sarah,matis,0.0,   ,2,FRA,1983-05-13,2012-01-01
EMP_24281,24281,test,test,130000.0,EUR,2,   ,1977-08-23,2015-01-01
EMP_80253,80253,albert,changtpstravailmemmois,230000.0,EUR,1,BEL,1988-04-05,2007-01-01
EMP_30241,30241,robert,robert,350000.0,EUR,1,FRA,1985-01-01,2017-01-01
EMP_59123,59123,jörg,köhler,316800.0,EUR,1,DEU,1989-10-11,2012-04-01
EMP_59125,59125,andré,eli-ben-amar-dea,34720.0,EUR,1,PAK,1989-12-01,2012-10-01
EMP_66521,66521,,,,,,,,
EMP_59131,59131,heino,hahn,16000.0,EUR,1,   ,1948-01-01,2013-04-01
EMP_59131,59131,heino,hahn,13500.0,EUR,1,   ,1948-01-01,2013-04-01
EMP_59134,59134,ella,vorherr,420000.0,EUR,2,   ,1959-11-02,2014-03-01
EMP_59139,59139,carlotta josephine,amme,450000.0,EUR,2,FRA,1954-02-15,2014-03-01
EMP_59139,59139,carlotta josephine,amme,410000.0,EUR,2,FRA,1954-02-15,2014-03-01
EMP_65781,65781,alex,dupont,300000.0,EUR,1,   ,1980-05-01,2018-01-01
EMP_63521,63521,suples,borrado,,,1,ESP,1980-01-01,2018-03-01
EMP_63742,63742,teqt,test,200000.0,EUR,1,FRA,1980-04-15,2018-10-31
EMP_64101,64101,test,workday,,,1,FRA,2000-01-14,2018-01-01
EMP_64361,64361,françoise,charlie,300000.0,EUR,2,FRA,1990-01-01,2018-01-01
EMP_64381,64381,pierre,chellet,300000.0,EUR,1,FRA,1989-12-01,2018-02-01
EMP_64461,64461,sdsdsd,sdsdsd,,,1,   ,2000-01-01,2018-01-01
EMP_22821,22821,test,datecp datedv,500000.0,EUR,1,FRA,1990-01-01,2014-06-01
EMP_22961,22961,fabien,fabien,350000.0,EUR,1,FRA,1985-01-01,2016-01-01
EMP_71588,71588,brigitte,barberanne,289000.0,EUR,1,ESP,1978-07-05,2018-08-03
EMP_54041,54041,fini,con,250000.0,EUR,2,ESP,1970-04-15,2018-01-01
EMP_76301,76301,yvonne,gendarme,168000.0,EUR,2,BEL,2001-03-09,
EMP_76264,76264,caclulo,prueba,250000.0,EUR,2,ESP,1971-01-15,2019-01-01
EMP_76541,76541,mb,vac,100000.0,EUR,1,ESP,1970-01-01,2019-01-01
EMP_74142,74142,contrata 139,para,100000.0,EUR,1,ESP,1970-01-01,2019-01-01
EMP_74281,74281,contrata 330,para,100000.0,EUR,1,ESP,1970-01-01,2019-01-01
EMP_74862,74862,melek0018,ben soltana,300000.0,EUR,1,FRA,1980-01-01,2018-01-01
EMP_74863,74863,melek,melek199,300000.0,EUR,1,FRA,1980-01-01,2018-01-01
EMP_76441,76441,chiheb,ben ali,450000.0,EUR,1,LUX,1987-12-14,2018-01-01
EMP_76481,76481,sarah,portegraud,260000.0,EUR,1,FRA,1988-05-05,2017-01-01
EMP_51921,51921,fgh,laur,,,1,FRA,1961-11-15,2017-11-13
EMP_59172,59172,hans,nickel,35000.0,EUR,1,   ,1995-09-16,2014-10-01
EMP_59172,59172,hans,nickel,100000.0,EUR,1,   ,1995-09-16,2014-10-01
EMP_59173,59173,franz,biermann,250000.0,EUR,1,   ,1960-03-26,2014-10-01
EMP_71908,71908,brigitte,barberanne,260000.0,EUR,1,ESP,1978-07-05,2018-08-03
EMP_71910,71910,philippe,geluck,310000.0,EUR,2,FRA,1990-05-05,2018-07-28
EMP_74321,74321,contrata 389,para,100000.0,EUR,1,ESP,1970-01-01,2019-01-01
EMP_50221,50221,kj1,test,,,2,FRA,1980-01-01,2008-11-17
EMP_50761,50761,michel,blanc,450000.0,EUR,1,LUX,1970-05-21,2015-01-01
EMP_52161,52161,test,test,,,1,FRA,1966-01-01,2017-10-01
